Name,Address,Latitude,Longitude,Income,Density,Trafic
SUPERMARCHÉ G20,"22 Rue de Mesly, Maisons-Alfort",48.7965513,2.4416104,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"155 Avenue de la République, Maisons-Alfort",48.8071346,2.4455497,19.02,22.14341692789969,20.24141692789969
NFMARKET,"155 Avenue de la République, Alfortville",48.80724800000001,2.4455539,19.02,22.14341692789969,20.24141692789969
Lebara Shabisha,"25 Rue des Mèches, Créteil",48.7904957,2.454128299999999,19.02,22.14341692789969,20.24141692789969
Total Access,"63 Avenue du Général de Gaulle, Créteil",48.79040249999999,2.4452122,19.02,22.14341692789969,20.24141692789969
MONOP',"40 Avenue de la République, Maisons-Alfort",48.80299000000001,2.434648,19.02,22.14341692789969,20.24141692789969
Marché Miranda,France,48.7979342,2.433001,19.02,22.14341692789969,20.24141692789969
Wanan Supermaché 华南超市,"49 Avenue Pierre Brossolette, Créteil",48.7906119,2.4635513,19.02,22.14341692789969,20.24141692789969
Rachdi Mohamed,"54 Avenue de la Liberté, Maisons-Alfort",48.7932013,2.4313343,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"170 Grande Rue Charles de Gaulle, Nogent-sur-Marne",48.8380878,2.491467499999999,19.02,22.14341692789969,20.24141692789969
Total Petrol Station Access,"79 Rue des Fusillés de Châteaubriant, Chennevières-sur-Marne",48.7996253,2.5432611,19.02,22.14341692789969,20.24141692789969
Vival,"6 Rue Elisée Reclus, Champigny-sur-Marne",48.8216755,2.5113786,19.02,22.14341692789969,20.24141692789969
Coccimarket,"48 Avenue Henry Dunant, Villiers-sur-Marne",48.8236855,2.5357315,19.02,22.14341692789969,20.24141692789969
Franprix,"9 Rue Rabelais, Chennevières-sur-Marne",48.8031332,2.5527749,19.02,22.14341692789969,20.24141692789969
Franprix,"70 Grande Rue Charles de Gaulle, Bry-sur-Marne",48.83838,2.5216558,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"117 Avenue du Général de Gaulle, Le Perreux-sur-Marne",48.8414079,2.5052326,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"5 Rue Albert Thomas, Champigny-sur-Marne",48.81188820000001,2.5102829,19.02,22.14341692789969,20.24141692789969
Franprix,"51 Avenue Pierre Brossolette, Le Perreux-sur-Marne",48.8353107,2.4991599,19.02,22.14341692789969,20.24141692789969
C.m.g,"27 Grande Rue Charles de Gaulle, Bry-sur-Marne",48.8372778,2.5206557,19.02,22.14341692789969,20.24141692789969
Marché d’à côté,"93 Avenue Foch, Saint-Maur-des-Fossés",48.79955200000001,2.4990001,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"70 Boulevard de Créteil, Saint-Maur-des-Fossés",48.7980278,2.4813005,19.02,22.14341692789969,20.24141692789969
La Warda de Chelles,"188 Rue Diderot 186, Champigny-sur-Marne",48.81260899999999,2.499440399999999,19.02,22.14341692789969,20.24141692789969
cocciMarket,"36 Rue Louis Talamoni, Champigny-sur-Marne",48.8129654,2.5126783,19.02,22.14341692789969,20.24141692789969
Franprix,"22 Rue Jean Jaurès, Champigny-sur-Marne",48.81533189999999,2.5046145,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"71 Rue Louis Talamoni, Champigny-sur-Marne",48.8130755,2.513533900000001,19.02,22.14341692789969,20.24141692789969
Rapid Market,"41 Rue Bourdignon, Saint-Maur-des-Fossés",48.800706,2.475243,19.02,22.14341692789969,20.24141692789969
Superette de La Libération,"50 Avenue de la Libération, Saint-Maur-des-Fossés",48.8108944,2.4782354,19.02,22.14341692789969,20.24141692789969
SPAR,"111-113, Avenue Roger Salengro, Champigny-sur-Marne",48.8178213,2.4950541,19.02,22.14341692789969,20.24141692789969
Proxi super (Shri Varsha Cash Et Carry),"41 Boulevard de Stalingrad, Champigny-sur-Marne",48.817605,2.5076438,19.02,22.14341692789969,20.24141692789969
EPICERIE DE LA GARE,"15 Rue des Remises, Saint-Maur-des-Fossés",48.8063786,2.4733484,19.02,22.14341692789969,20.24141692789969
Superette du Pont,"68 Rue du Pont de Créteil, Saint-Maur-des-Fossés",48.8023348,2.4716819,19.02,22.14341692789969,20.24141692789969
Hakouti Rachid,"68 Rue du Pont de Créteil, Saint-Maur-des-Fossés",48.80238099999999,2.471661999999999,19.02,22.14341692789969,20.24141692789969
Cocci Market Champigny-sur-Marne,"56 Rue Pierre Marie Derrien, Champigny-sur-Marne",48.8175023,2.4894212,19.02,22.14341692789969,20.24141692789969
Le Marché d'à Côté,"1 Avenue de Condé, Saint-Maur-des-Fossés",48.812504,2.473789,19.02,22.14341692789969,20.24141692789969
Delill,"43 Avenue de la République, Champigny-sur-Marne",48.8206812,2.510885800000001,19.02,22.14341692789969,20.24141692789969
Magasin Fiorano,"125 Boulevard de Stalingrad, Champigny-sur-Marne",48.82232320000001,2.4976813,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"5 Avenue du Maréchal Foch, Saint-Cloud",48.8468258,2.2137125,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"72-80 Avenue Charles de Gaulle, Neuilly-sur-Seine",48.881736,2.271228,31.49,20.87458912768648,17.725589127686476
Monoprix,"18 Rue de Passy, Paris",48.85829649999999,2.2821037,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"60-64 Rue d'Auteuil, Paris",48.8480733,2.2615829,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"24 Rue du Commerce, Paris",48.848888,2.2975889,21.82,27.2625,25.0805
MONOPRIX,"2 Place de la Défense, Puteaux",48.8926262,2.2393919,31.49,20.87458912768648,17.725589127686476
MONOPRIX,"19 Rue Linois, Paris",48.8481482,2.2839813,21.82,27.2625,25.0805
MONOPRIX,"24 Rue des Belles Feuilles, Paris",48.8668736,2.282173,31.49,20.87458912768648,17.725589127686476
MONOP',"29 Avenue Victor Hugo, Paris",48.87175420000001,2.2908048,23.73,29.58818342151676,27.215183421516755
TotalEnergies,"76-78 Boulevard Garibaldi, Paris",48.8456297,2.3086288,33.96,12.053789731051344,8.657789731051345
MONOPRIX,"8-14 Rue des Huissiers, Neuilly-sur-Seine",48.88413810000001,2.2659148,31.49,20.87458912768648,17.725589127686476
TotalEnergies,"96 Avenue Achille Peretti, Neuilly-sur-Seine",48.8842653,2.270305,31.49,20.87458912768648,17.725589127686476
TotalEnergies,"Pkg George V, 115 Avenue des Champs-Élysées, Paris",48.8721627,2.2995321,30.89,9.334536082474228,6.245536082474228
Monoprix,"10 12 Rue de l'Abreuvoir, Courbevoie",48.8915327,2.2547618,31.49,20.87458912768648,17.725589127686476
Votre Marché,"24 Rue d'Aguesseau, Boulogne-Billancourt",48.8439105,2.2363627,31.49,20.87458912768648,17.725589127686476
STATION BP PARIS MURAT,"7 Boulevard Murat, Paris",48.8472388,2.2588296,31.49,20.87458912768648,17.725589127686476
G B,"2 Rue Donizetti, Paris",48.84799709999999,2.2651836,31.49,20.87458912768648,17.725589127686476
STATION BP GARCHES PORTE JAUNE,"173-179 Rue de la Porte Jaune, Garches",48.8508439,2.2041641,31.49,20.87458912768648,17.725589127686476
Franprix,"20 Boulevard Jean Jaurès, Boulogne-Billancourt",48.84382309999999,2.237535,31.49,20.87458912768648,17.725589127686476
Monoprix,"109 Avenue Mozart, Paris",48.85094609999999,2.2675915,31.49,20.87458912768648,17.725589127686476
Franprix,"80 Avenue Jean Baptiste Clement, Boulogne-Billancourt",48.8437898,2.2320991,31.49,20.87458912768648,17.725589127686476
Franprix,"38 Avenue Mozart, Paris",48.8560031,2.2705837,31.49,20.87458912768648,17.725589127686476
MONOP',"104 Avenue Jean Baptiste Clement, Boulogne-Billancourt",48.84238240000001,2.2302205,31.49,20.87458912768648,17.725589127686476
Franprix,"19 Avenue Perrichont, Paris",48.8496392,2.2729395,31.49,20.87458912768648,17.725589127686476
Idelkadi Boujémaa,"2 Avenue du Maréchal de Lattre de Tassigny, Boulogne-Billancourt",48.8410829,2.2279731,31.49,20.87458912768648,17.725589127686476
Franprix,"76 Boulevard Senard, Saint-Cloud",48.85659559999999,2.2212012,31.49,20.87458912768648,17.725589127686476
Franprix,"32 Rue de la Convention, Paris",48.84444800000001,2.2799692,21.82,27.2625,25.0805
Franprix,"Place du Moustier, Saint-Cloud",48.8441725,2.2199098,31.49,20.87458912768648,17.725589127686476
Monoprix,"53 Rue de Passy, Paris",48.857113,2.279911900000001,31.49,20.87458912768648,17.725589127686476
Franprix,"116 Rue de la Tour, Paris",48.86311939999999,2.275874399999999,31.49,20.87458912768648,17.725589127686476
Franprix,"69 Rue de la Tour, Paris",48.86130329999999,2.2787788,31.49,20.87458912768648,17.725589127686476
Franprix,"151 Rue Saint Charles, Paris",48.8426575,2.282342700000001,21.82,27.2625,25.0805
Franprix,"53 Avenue Paul Doumer, Paris",48.85997879999999,2.280741399999999,31.49,20.87458912768648,17.725589127686476
Monoprix,"23 Avenue de l'Opéra, Paris",48.8665725,2.333697,24.03,8.824590163934426,6.421590163934425
Monoprix,"Boulevard de Sébastopol, Paris",48.8657832,2.352023899999999,22.86,28.761538461538468,26.475538461538463
Monoprix,"Rue du Bac, Paris",48.85655449999999,2.3272297,24.03,8.824590163934426,6.421590163934425
MONOPRIX,"24 Boulevard Saint-Michel, Paris",48.85090109999999,2.3425198,23.03,18.32875,16.02575
Monoprix,"71 Rue Saint-Antoine, Paris",48.8542725,2.3632913,22.86,28.761538461538468,26.475538461538463
MONOPRIX,"52 Rue de Rennes, Paris",48.8534424,2.332489499999999,30.06,18.81488372093024,15.808883720930236
Monoprix,"14 Rue Sainte-Apolline, Paris",48.86922000000001,2.3534798,22.86,28.761538461538468,26.475538461538463
MONOPRIX,"164 Rue du Temple, Paris",48.8661659,2.3614627,22.86,28.761538461538468,26.475538461538463
Monoprix,"47 Rue Joubert, Paris",48.8746501,2.3288409,23.64,51.51186440677967,49.14786440677968
MONOP',"9 Boulevard de la Madeleine, Paris",48.8694739,2.3268218,24.03,8.824590163934426,6.421590163934425
Franprix,"12 Rue de Surène, Paris",48.8709667,2.3210253,30.89,9.334536082474228,6.245536082474228
La Vie Claire,"85 Boulevard Haussmann, Paris",48.87439010000001,2.3212516,30.89,9.334536082474228,6.245536082474228
SUPERMARCHÉ G20,"15 Rue du Grenier-Saint-Lazare, Paris",48.8628116,2.3528845,22.86,28.761538461538468,26.475538461538463
MONOP',"4 Rue de la Bourse, Paris",48.86957640000001,2.3399512,21.93,21.491919191919195,19.2989191919192
MONOPRIX,"52 Rue Pierre Fontaine, Paris",48.88356580000001,2.3327467,23.64,51.51186440677967,49.14786440677968
Franprix,"1 Bis Rue Gounod, Paris",48.8823861,2.3009182,23.73,29.58818342151676,27.215183421516755
MONOP',"5 Rue des Haudriettes, Paris",48.861545,2.3574556,22.86,28.761538461538468,26.475538461538463
MONOPRIX,"20 Rue Gabriel Péri, Levallois-Perret",48.89047809999999,2.2893249,23.73,29.58818342151676,27.215183421516755
MONOPRIX MARGARET,"91 Rue du Faubourg Saint-Denis, Paris",48.8741339,2.3549771,18.22,29.021868512110725,27.19986851211073
MONOP',"1-3 Place Pigalle, Paris",48.8820939,2.337812,23.64,51.51186440677967,49.14786440677968
La Vie Claire,"76-80 Rue Saint-Honoré, Paris",48.8615101,2.3430593,21.93,21.491919191919195,19.2989191919192
Monoprix,"26 Rue d'Astorg, Paris",48.8743198,2.3198741,30.89,9.334536082474228,6.245536082474228
Franprix,"45 Avenue Duquesne, Paris",48.8510661,2.3115505,33.96,12.053789731051344,8.657789731051345
KSB,"41 Rue de la Croix Nivert, Paris",48.84563599999999,2.2985367,21.82,27.2625,25.0805
Franprix,"8 Rue Plumet, Paris",48.8394276,2.308335500000001,33.96,12.053789731051344,8.657789731051345
MONOPRIX,"25 Avenue des Ternes, Paris",48.87813449999999,2.2954077,23.73,29.58818342151676,27.215183421516755
Franprix,"10 Rue Jean Bart, Paris",48.8475,2.33079,30.06,18.81488372093024,15.808883720930236
Franprix,"6 Rue Saint-Ferdinand, Paris",48.8789788,2.2904378,23.73,29.58818342151676,27.215183421516755
Franprix,"63 Avenue de la Motte-Picquet, Paris",48.8493175,2.2988352,21.82,27.2625,25.0805
La Vie Claire,"17 Rue Frémicourt, Paris",48.84748130000001,2.2979405,21.82,27.2625,25.0805
MONOPRIX,"45 Rue Godefroy Cavaignac, Paris",48.856802,2.379562,18.64,39.5433242506812,37.679324250681205
Monoprix,"70-72 Rue du Faubourg du Temple, Paris",48.8700406,2.372243000000001,18.64,39.5433242506812,37.679324250681205
MONOPRIX,"5 Rue Letort, Paris",48.89388599999999,2.342027,16.9,31.93194675540765,30.24194675540765
TotalEnergies,"152-162 Boulevard de la Villette, Paris",48.8801688,2.3707234,15.2,27.12164948453608,25.60164948453608
Monoprix Belleville,"133 Rue de Belleville, Paris",48.8748775,2.3886971,15.2,27.12164948453608,25.60164948453608
MONOPRIX,"2 Avenue Foch, Saint-Mandé",48.84562750000001,2.417898399999999,19.02,22.14341692789969,20.24141692789969
Monoprix,"99 Rue du Faubourg Saint-Antoine, Paris",48.8515023,2.3759813,18.64,39.5433242506812,37.679324250681205
Franprix,"49 Rue de Bretagne, Paris",48.8634288,2.3612778,22.86,28.761538461538468,26.475538461538463
SPAR,"8 Rue de Romainville, Paris",48.8761327,2.3997421,15.92,32.28160535117057,30.68960535117057
MONOPRIX,"Avenue Jean Jaurès 118, Paris",48.88586799999999,2.3835,15.2,27.12164948453608,25.60164948453608
MONOP',"3 Rue de Marseille, Paris",48.87144209999999,2.3628177,22.86,28.761538461538468,26.475538461538463
ARCHIVES MINI MARKET,"17 Rue des Archives, Paris",48.85828769999999,2.354892,23.03,18.32875,16.02575
Franprix,"47 Boulevard Saint-Marcel, Paris",48.8379358,2.3563287,23.89,22.84533648170012,20.45633648170012
Franprix,"206 Rue Saint-Maur, Paris",48.8727364,2.3714795,15.2,27.12164948453608,25.60164948453608
Franprix,"28 Rue de la Montagne Sainte Geneviève, Paris",48.84826590000001,2.3483729,23.89,22.84533648170012,20.45633648170012
Supermarché O Market,"57 Rue Saint-Jacques, Paris",48.85042069999999,2.345464999999999,23.03,18.32875,16.02575
MONOP',"5 Boulevard Saint-Germain, Paris",48.8492344,2.3552174,23.03,18.32875,16.02575
MONOPRIX,"96 Rue Dalayrac, Fontenay-sous-Bois",48.8493228,2.458831200000001,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"27 Rue de l'Église, Vincennes",48.8476165,2.4353335,19.02,22.14341692789969,20.24141692789969
Franprix,"106 Rue Petit, Paris",48.8861453,2.3916051,15.2,27.12164948453608,25.60164948453608
TotalEnergies,"101 Boulevard Mortier, Paris",48.87108449999999,2.4084355,15.92,32.28160535117057,30.68960535117057
Franprix,"146 Rue de Belleville, Paris",48.87534259999999,2.3904373,15.2,27.12164948453608,25.60164948453608
Monoprix,"20 Boulevard de Charonne, Paris",48.8495038,2.3998628,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"50 Rue de Buzenval, Paris",48.85156130000001,2.4016907,15.92,32.28160535117057,30.68960535117057
Daily Store,"54 Rue d'Avron, Paris",48.8520721,2.403086800000001,15.92,32.28160535117057,30.68960535117057
G20,"70 Boulevard de Charonne G20, Paris",48.8527924,2.3977455,15.92,32.28160535117057,30.68960535117057
Franprix,"56-64 Rue du Rendez-Vous, Paris",48.8468355,2.4012035,19.02,22.14341692789969,20.24141692789969
Franprix,"56 Rue des Vignoles, Paris",48.8550529,2.401522599999999,15.92,32.28160535117057,30.68960535117057
Franprix,"79 Avenue Philippe Auguste, Paris",48.85450939999999,2.391743099999999,18.64,39.5433242506812,37.679324250681205
Franprix,"142 Boulevard Diderot, Paris",48.8475173,2.3897554,18.64,39.5433242506812,37.679324250681205
Coccinelle Supermarché,"108-110 Rue des Pyrénées, Paris",48.8565868,2.4049652,15.92,32.28160535117057,30.68960535117057
Franprix,"67 Rue de Picpus, Paris",48.84197150000001,2.3984434,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"45 Rue de Reuilly, Paris",48.8462079,2.3884451,18.64,39.5433242506812,37.679324250681205
SUPERMARCHÉ G20,"163 Rue de Charonne, Paris",48.8558764,2.3902379,18.64,39.5433242506812,37.679324250681205
Proxi,"66 Boulevard Soult, Paris",48.8433468,2.410372600000001,19.02,22.14341692789969,20.24141692789969
Servidis,"14 Rue Paul Bert, Paris",48.8519162,2.384971,18.64,39.5433242506812,37.679324250681205
Franprix,"114 Rue de Bagnolet, Paris",48.8598409,2.4036887,15.92,32.28160535117057,30.68960535117057
Franprix,"10 Rue Jules Vallès, Paris",48.8535862,2.3853652,18.64,39.5433242506812,37.679324250681205
Franprix,"79 Boulevard Soult, Paris",48.8414156,2.4089986,19.02,22.14341692789969,20.24141692789969
City Market,"61 Rue Léon Frot, Paris",48.856544,2.385572,18.64,39.5433242506812,37.679324250681205
Franprix,"108 Avenue du Général Michel Bizot, Paris",48.8387794,2.4044075,19.02,22.14341692789969,20.24141692789969
Franprix,"1 Impasse Franchemont, Paris",48.85345090000001,2.3831798,18.64,39.5433242506812,37.679324250681205
Franprix,"25 Avenue Joffre, Saint-Mandé",48.8484737,2.4174885,19.02,22.14341692789969,20.24141692789969
Franprix,"163-173 Boulevard Davout, Paris",48.8600484,2.4091861,15.92,32.28160535117057,30.68960535117057
TotalEnergies,"238 Rue de Charenton, Paris",48.8392265,2.3886798,19.02,22.14341692789969,20.24141692789969
Franprix,"1 Rue Emile Zola, Montreuil",48.8548535,2.4194909,15.92,32.28160535117057,30.68960535117057
SUPERMARCHÉ G20,"1 Place François Mitterrand, Montreuil",48.8651835,2.4440492,15.92,32.28160535117057,30.68960535117057
Franprix,"130-132, Rue Defrance, Vincennes",48.84902520000001,2.4554722,19.02,22.14341692789969,20.24141692789969
Franprix,"12 Rue de Fontenay, Vincennes",48.8479741,2.4451185,19.02,22.14341692789969,20.24141692789969
Franprix,"54 Avenue Gabriel Péri, Montreuil",48.8563494,2.4444547,19.02,22.14341692789969,20.24141692789969
G20,"25 Rue Raymond du Temple, Vincennes",48.8465561,2.4380605,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"134 Avenue du Président Wilson, Montreuil",48.85519420000001,2.4393222,19.02,22.14341692789969,20.24141692789969
Franprix,"4 Rue des Meuniers, Montreuil",48.8510371,2.433960599999999,19.02,22.14341692789969,20.24141692789969
Franprix,"49 Boulevard Rouget de Lisle, Montreuil",48.8588158,2.437771300000001,15.92,32.28160535117057,30.68960535117057
Franprix,"55 Rue Lenain de Tillemont, Montreuil",48.8609546,2.4597954,15.92,32.28160535117057,30.68960535117057
Franprix,"40 Rue Franklin, Montreuil",48.86266740000001,2.4441688,15.92,32.28160535117057,30.68960535117057
Franprix,"13-15 Rue des Vignerons, Vincennes",48.8441866,2.4315112,19.02,22.14341692789969,20.24141692789969
Franprix,"3-5 Rue Beaumarchais, Montreuil",48.85698,2.4316797,15.92,32.28160535117057,30.68960535117057
Total Petrol Station Access,"86 Rue de Paris, Montreuil",48.8569635,2.4290817,15.92,32.28160535117057,30.68960535117057
Franprix,"22 Rue Raspail, Montreuil",48.8531671,2.4264843,19.02,22.14341692789969,20.24141692789969
Franprix,"44 Rue de Lagny, Montreuil",48.8491115,2.425725399999999,19.02,22.14341692789969,20.24141692789969
The Legales Posters,"53 Avenue Pasteur, Montreuil",48.86571240000001,2.436604,15.92,32.28160535117057,30.68960535117057
Franprix,"9 Rue du Parc, Saint-Mandé",48.84609,2.42,19.02,22.14341692789969,20.24141692789969
Franprix,"47 Avenue de Stalingrad, Bagnolet",48.8730865,2.4296882,15.92,32.28160535117057,30.68960535117057
Franprix,"221-225 Boulevard Aristide Briand, Montreuil",48.8766865,2.4560993,15.92,32.28160535117057,30.68960535117057
Franprix,"3-7 Rue Paul Vaillant-Couturier, Bagnolet",48.8682892,2.4174983,15.92,32.28160535117057,30.68960535117057
SS Alimentation,"79 Boulevard Henri Barbusse, Romainville",48.87958649999999,2.4413835,15.92,32.28160535117057,30.68960535117057
Le Petit Marche,"31 Boulevard d'Alsace Lorraine, Le Perreux-sur-Marne",48.8489734,2.4953172,19.02,22.14341692789969,20.24141692789969
Franprix,"11 Rue du Général Leclerc, Rosny-sous-Bois",48.87095660000001,2.4875472,15.92,32.28160535117057,30.68960535117057
Franprix,"54 Rue Belgrand, Paris",48.8644147,2.405464,15.92,32.28160535117057,30.68960535117057
Supermarché G20 Romainville,"95 Avenue de Verdun, Romainville",48.8816327,2.4297568,15.92,32.28160535117057,30.68960535117057
Franprix,"34 Rue des Montiboeufs, Paris",48.86709999999999,2.404189999999999,15.92,32.28160535117057,30.68960535117057
Franprix,"56 Boulevard du Général Leclerc de Hauteclocque, Les Lilas",48.88078120000001,2.4257095,15.92,32.28160535117057,30.68960535117057
Total Petrol Station Access,"238 Rue de Paris, Les Lilas",48.8829259,2.4266804,15.92,32.28160535117057,30.68960535117057
Franprix,"158 Rue de Paris, Les Lilas",48.8810127,2.4203584,15.92,32.28160535117057,30.68960535117057
MONOPRIX,"26 Avenue Paul Vaillant Couturier, Romainville",48.8851479,2.4337387,15.92,32.28160535117057,30.68960535117057
Franprix,"28 Chemin de Meaux, Neuilly-Plaisance",48.8623935,2.512039,19.02,22.14341692789969,20.24141692789969
Intermarche Noisy-Le-Grand,"6 Boulevard du Maréchal Foch, Noisy-le-Grand",48.8441866,2.5291135,19.02,22.14341692789969,20.24141692789969
Franprix,"70 Rue du 11 Novembre, Neuilly-sur-Marne",48.86324519999999,2.5266191,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"Rue du Centre Centre Reg Mont DEst, Noisy-le-Grand",48.8381273,2.5475721,19.02,22.14341692789969,20.24141692789969
SPAR,"12-14 Grande Rue, Villemomble",48.8839633,2.5094064,15.92,32.28160535117057,30.68960535117057
Franprix,"17 Rue du Marché, Noisy-le-Grand",48.8480481,2.5538406,19.02,22.14341692789969,20.24141692789969
Franprix,"168 Grande Rue, Villemomble",48.88214000000001,2.523269999999999,15.92,32.28160535117057,30.68960535117057
Franprix,"6 Rue de la Philosophie, Bondy",48.8899217,2.4952726,15.92,32.28160535117057,30.68960535117057
Franprix,"2 Rue Jean Bouin, Gagny",48.87974999999999,2.54887,15.92,32.28160535117057,30.68960535117057
TotalEnergies,"9Ter Boulevard du Maréchal Foch, Neuilly-sur-Marne",48.8543299,2.5198266,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"128 Boulevard de Strasbourg, Nogent-sur-Marne",48.84273659999999,2.4854191,19.02,22.14341692789969,20.24141692789969
SUPERMARCHÉ G20,"7-9 Rue André Pontier, Nogent-sur-Marne",48.83710079999999,2.4814363,19.02,22.14341692789969,20.24141692789969
TotalEnergies,"16 Boulevard Gabriel Péri, Rosny-sous-Bois",48.877878,2.4826875,15.92,32.28160535117057,30.68960535117057
Machraoui,"40 Avenue Parmentier, Fontenay-sous-Bois",48.8536695,2.4529383,19.02,22.14341692789969,20.24141692789969
Franprix,"7 Rue de la Station, Le Perreux-sur-Marne",48.8432124,2.5041778,19.02,22.14341692789969,20.24141692789969
Franprix,"21 Rue des Héros Nogentais, Nogent-sur-Marne",48.83792,2.4833003,19.02,22.14341692789969,20.24141692789969
Supérette Du Perreux,"62 Rue de la Gaité, Le Perreux-sur-Marne",48.8506981,2.5039536,19.02,22.14341692789969,20.24141692789969
Coccinelle Supermarché,"13 Rue Gallieni, Le Perreux-sur-Marne",48.8528052,2.5027419,19.02,22.14341692789969,20.24141692789969
Exotique Du Perreux,"80 Avenue Ledru Rollin, Le Perreux-sur-Marne",48.843692,2.5041791,19.02,22.14341692789969,20.24141692789969
Getir - Fontenay,"6 Rue Roger-Salengro, Fontenay-sous-Bois",48.8490342,2.4894789,19.02,22.14341692789969,20.24141692789969
SAI Supérette - Épicerie - Alimentation Générale - Le Perreux sur Marne,"146 Bis Avenue du 8 Mai 1945, Le Perreux-sur-Marne",48.8508463,2.5106369,19.02,22.14341692789969,20.24141692789969
Baba epicerie,"78 Rue de Plaisance, Nogent-sur-Marne",48.84557789999999,2.4915094,19.02,22.14341692789969,20.24141692789969
La Vie Claire organic store,"74 Avenue Georges Clemenceau, Le Perreux-sur-Marne",48.8423301,2.504255699999999,19.02,22.14341692789969,20.24141692789969
Franprix,"39-41 Avenue Ledru Rollin, Le Perreux-sur-Marne",48.8411475,2.498077,19.02,22.14341692789969,20.24141692789969
Épicerie plaisance alim,"62 Avenue Victor Hugo, Neuilly-Plaisance",48.85706169999999,2.5084523,19.02,22.14341692789969,20.24141692789969
cocciMarket,"22 Boulevard Gallieni, Neuilly-Plaisance",48.8527608,2.5141274,19.02,22.14341692789969,20.24141692789969
Tropical Market 5,"122 Avenue du Maréchal Joffre, Fontenay-sous-Bois",48.8520791,2.4849506,19.02,22.14341692789969,20.24141692789969
Keni Alimentation,"14 Avenue Ledru Rollin, Le Perreux-sur-Marne",48.8387383,2.495644,19.02,22.14341692789969,20.24141692789969
ANOSHKA Cash & Carry,"5 Avenue des Olympiades, Fontenay-sous-Bois",48.8555671,2.4827104,19.02,22.14341692789969,20.24141692789969
Marché d'à Côté,"184 Grande Rue Charles de Gaulle, Nogent-sur-Marne",48.8381801,2.4929126,19.02,22.14341692789969,20.24141692789969
MONOPRIX,"31 Rue Edith Cavell, Courbevoie",48.9027985,2.2682898,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"Place Georges Pompidou, Levallois-Perret",48.8987254,2.283107,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"6 Place des Victoires, Asnières-sur-Seine",48.91041560000001,2.2905933,23.73,29.58818342151676,27.215183421516755
Franprix,"56-58 Rue de Bezons, Courbevoie",48.89729939999999,2.2480517,31.49,20.87458912768648,17.725589127686476
bp,"82-86 Quai du Maréchal Joffre, Courbevoie",48.901629,2.278518,23.73,29.58818342151676,27.215183421516755
Franprix,"17 Rue des Vallées, Colombes",48.9151536,2.2579337,23.73,29.58818342151676,27.215183421516755
TotalEnergies,"190 Avenue de Clichy, Paris",48.8936458,2.3152559,23.73,29.58818342151676,27.215183421516755
Franprix,"17-19 Boulevard Jean Jaurès, Clichy",48.8978797,2.307781,23.73,29.58818342151676,27.215183421516755
MONOPRIX,"20 Rue du Capitaine Guynemer, Bois-Colombes",48.90776409999999,2.2616014,23.73,29.58818342151676,27.215183421516755
Franprix,"100 Rue de Colombes, Courbevoie",48.9035069,2.2562297,23.73,29.58818342151676,27.215183421516755
Access - TotalEnergies,"72 Boulevard de Verdun, Courbevoie",48.9018027,2.2598093,23.73,29.58818342151676,27.215183421516755
Franprix,"21 Boulevard Saint-Denis, Courbevoie",48.8965176,2.2588531,23.73,29.58818342151676,27.215183421516755
Franprix,"Square Henri Regnault, Courbevoie",48.89473599999999,2.2428094,31.49,20.87458912768648,17.725589127686476
Alimentation Generale,"108 Avenue du Général de Gaulle, La Garenne-Colombes",48.90611800000001,2.2555594,23.73,29.58818342151676,27.215183421516755
Franprix,"46 Avenue de l'Arche, Courbevoie",48.8977946,2.238367499999999,31.49,20.87458912768648,17.725589127686476
Franprix,"6 Bis Rue Voltaire, La Garenne-Colombes",48.908233,2.24712,23.73,29.58818342151676,27.215183421516755
Access - TotalEnergies,"14 Boulevard de Verdun, Courbevoie",48.89826410000001,2.2632827,23.73,29.58818342151676,27.215183421516755
Franprix,"63 Rue Victor Hugo, Courbevoie",48.89627290000001,2.2622937,23.73,29.58818342151676,27.215183421516755
TotalEnergies - Le Front De Seine,"41 Quai du Président Paul Doumer, Courbevoie",48.8956647,2.2622943,23.73,29.58818342151676,27.215183421516755
Franprix,"90 Boulevard national, La Garenne-Colombes",48.90847,2.23778,31.49,20.87458912768648,17.725589127686476
Supermarché COCCINELLE,"2 Rue de la Liberté, Colombes",48.9225574,2.2538929,23.73,29.58818342151676,27.215183421516755
