name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Zum███","Shoe store","840███oad███, N█████████NY ██████","https://www.zumiez.com/stores/us481?utm_source=google+my+business&utm_medium=organic&utm_content=home+office&utm_campaign=store+locations","+12███603███","Clothes & gear for skate- & snowboarding. Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","{""Friday"":""10 AM–9 PM"",""Monday"":""10 AM–9 PM"",""Saturday"":""10 AM–9 PM"",""Sunday"":""10 AM–9 PM"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–9 PM"",""Wednesday"":""10 AM–9 PM""}","Open ⋅ Closes 9 PM",325,4.3,"https://lh5.googleusercontent.com/p/AF1QipPmWwsvq7pz4Ooa6_PXhyf9q7nWLqzLaCVCGw86=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJZYCYHplZwokRr8wiPlgpVH4&q=Shoe+Store,+Zumiez+840+Broadway+New+York+NY+10003,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Zumiez/data=!4m7!3m6!1s0x89c259991e988065:0x7e5429583e22ccaf!8m2!3d40.7337220!4d-73.9906830!16s%2Fg%2F1tlbq1mr!19sChIJZYCYHplZwokRr8wiPlgpVH4?authuser=0&hl=en&rclk=1",40.733722,-73.990683,"ChIJZYCYHplZwokRr8wiPlgpVH4","US","","[""In-store pickup"",""In-store shopping"",""Onsite services"",""No same-day delivery""]","null","","Shoestore"
"Y-3███Ho ███re █████████","Shoe store","92 ███ene███, N█████████NY █████████████████████","https://www.adidas.com/us/y_3","+12███262███","Upscale sportswear & streetwear store. Trendy boutique carrying men's & women's styles & footwear by Japanese designer Yohji Yamamoto.","{""Friday"":""11.00 am–7.00 pm"",""Monday"":""11.00 am–7.00 pm"",""Saturday"":""11.00 am–7.00 pm"",""Sunday"":""12.00–6.00 pm"",""Thursday"":""11.00 am–7.00 pm"",""Tuesday"":""11.00 am–7.00 pm"",""Wednesday"":""11.00 am–7.00 pm""}","Open ⋅ Closes 7.00 pm",116,4.4,"https://lh5.googleusercontent.com/p/AF1QipMklYmJ6I7tUdpToJu_-1hGdh2fILLzaF453Lt0=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJUY2qvY5ZwokRgVCGiFwwx84&q=Shoe+Store,+Adidas+Shoes+3&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/Y-3%20SoHo%20Store%20New%20York/data=!4m7!3m6!1s0x89c2598ebdaa8d51:0xcec7305c88865081!8m2!3d40.7240220!4d-73.9998550!16s%2Fg%2F1tffvvss!19sChIJUY2qvY5ZwokRgVCGiFwwx84?authuser=0&hl=en&rclk=1",40.724022,-73.999855,"ChIJUY2qvY5ZwokRgVCGiFwwx84","US","$$$","[""Delivery"",""In-store shopping"",""On-site services""]","null","","Shoestore"
"adi███ Fl███hip█████████w Y██████","Shoe store","565███h A███ Ne█████████Y 1█████████████████████","https://go.adidas.com/ihha/11c0ab86","+12███835███","Athletic wear & shoes. Retail store featuring the brand's signature athletic footwear, clothes & accessories.","{""Friday"":""10.00 am–8.00 pm"",""Monday"":""10.00 am–8.00 pm"",""Saturday"":""10.00 am–8.00 pm"",""Sunday"":""10.00 am–8.00 pm"",""Thursday"":""10.00 am–8.00 pm"",""Tuesday"":""10.00 am–8.00 pm"",""Wednesday"":""10.00 am–8.00 pm""}","Open ⋅ Closes 8.00 pm",5244,4.4,"https://lh5.googleusercontent.com/p/AF1QipN5P_pZMdqlVmA6SP5yHtAIR9Dh-rS3UwtGQuQC=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJcTAgav5YwokRBVk8-IbWBrg&q=Shoe+Store,+Adidas+Shoes+3&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/adidas%20Flagship%20Store%20New%20York/data=!4m7!3m6!1s0x89c258fe6a203071:0xb806d686f83c5905!8m2!3d40.7561007!4d-73.9786640!16s%2Fg%2F11c2p5qwgn!19sChIJcTAgav5YwokRBVk8-IbWBrg?authuser=0&hl=en&rclk=1",40.7561007,-73.978664,"ChIJcTAgav5YwokRBVk8-IbWBrg","US","","[""Delivery"",""In-store pick-up"",""In-store shopping"",""On-site services""]","null","","Shoestore"
"Fli███ Cl███","Shoe store","812███oad███, N█████████NY █████████████████████","https://www.flightclub.com/storelocator/new-york?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-ny","","Retail & consignment shop for sneakers. Bustling retail & consignment store for rare & popular sneakers in an airy, polished setting.","{""Friday"":""11.00 am–7.00 pm"",""Monday"":""11.00 am–7.00 pm"",""Saturday"":""11.00 am–7.00 pm"",""Sunday"":""11.00 am–7.00 pm"",""Thursday"":""11.00 am–7.00 pm"",""Tuesday"":""11.00 am–7.00 pm"",""Wednesday"":""11.00 am–7.00 pm""}","Open ⋅ Closes 7.00 pm",3821,3.9,"https://lh5.googleusercontent.com/p/AF1QipN02pa3uk1MJ4qAJ9G-HcWcID-tMpAu6YxLho0=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJYc4idxhawokRdp1kMVUIQAc&q=Shoe+Store,+Adidas+Shoes+3&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/Flight%20Club/data=!4m7!3m6!1s0x89c25a187722ce61:0x740085531649d76!8m2!3d40.7327164!4d-73.9910638!16s%2Fg%2F11xb5pjhl!19sChIJYc4idxhawokRdp1kMVUIQAc?authuser=0&hl=en&rclk=1",40.7327164,-73.9910638,"ChIJYc4idxhawokRdp1kMVUIQAc","US","","[""Delivery"",""In-store pick-up"",""On-site services"",""No same-day delivery""]","null","","Shoestore"
"Bra███ian███rke██████","Grocery store","Sto███ 30███ 77█████████w Y█████████████████████ St██████","https://brazilianmarketnyc.com/","+16███100███","","{""Friday"":""9 AM–7 PM"",""Monday"":""9 AM–7 PM"",""Saturday"":""9 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–7 PM"",""Tuesday"":""9 AM–7 PM"",""Wednesday"":""9 AM–7 PM""}","Open ⋅ Closes 7 PM",33,4.9,"https://lh5.googleusercontent.com/p/AF1QipORrkjzGKRBUTZW_3kj2Wd6BHNLJpFeimsPIU7c=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJjdZy7o9ZwokR4e3862bIYyc&q=Supermarket,+Armaz%C3%A9mPaiolRod.Pref.BenedictoGomesdeSouzaS%C3%A3oBentodoSapuca%C3%AD-SP12490-000Brazil,+BR&authuser=0&hl=en&gl=BR","https://www.google.com/maps/place/Brazilian%20Market%20NYC/data=!4m7!3m6!1s0x89c2598fee72d68d:0x2763c866ebfcede1!8m2!3d40.7716455!4d-73.9555651!16s%2Fg%2F11vdhqlfc0!19sChIJjdZy7o9ZwokR4e3862bIYyc?authuser=0&hl=en&rclk=1",40.7716455,-73.9555651,"ChIJjdZy7o9ZwokR4e3862bIYyc","US","","[""Identifies as Latino-owned"",""Small Business""]","null","","Supermarket"
"BAL███IAG███","Shoe store","Blo███ngd███'s █████████100█████████████████████w Y███████████████","https://www.balenciaga.com/en-us/storelocator/newyork-bloom59th-shoes","+12███052███","High-end designer fashion & accessories. Luxury fashion brand for clothing, shoes, objects & accessories for women & men.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Open ⋅ Closes 8 PM",8,4.5,"https://lh5.googleusercontent.com/p/AF1QipPGg5FPAW5IVZhD2NJhFjVqvm9A4xvR_ZhMUz1a=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJd-Dy7jNZwokRdhXF_8IFmTA&q=Shoe+Store,+BALENCIAGA+620MadisonAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/BALENCIAGA/data=!4m7!3m6!1s0x89c25933eef2e077:0x309905c2ffc51576!8m2!3d40.7622962!4d-73.9673918!16s%2Fg%2F11h900yf8l!19sChIJd-Dy7jNZwokRdhXF_8IFmTA?authuser=0&hl=en&rclk=1",40.7622962,-73.9673918,"ChIJd-Dy7jNZwokRdhXF_8IFmTA","US","","[""In-store shopping"",""Onsite services"",""No delivery"",""No same-day delivery""]","null","","Shoestore"
"BAL███IAG███","Shoe store","620███dis███Ave█████████k, █████████","https://www.balenciaga.com/en-us/storelocator/newyork-madisonavenue","+12███281███","High-end designer fashion & accessories. Luxury fashion brand for clothing, shoes, objects & accessories for women & men.","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Open ⋅ Closes 7 PM",151,3.8,"https://lh5.googleusercontent.com/p/AF1QipMCRP5BpjSHNewZcwyPhY0HS_hcR4koz3cI24Xt=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJedhn9exYwokRRtD8SdoIYYY&q=Shoe+Store,+BALENCIAGA+620MadisonAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/BALENCIAGA/data=!4m7!3m6!1s0x89c258ecf567d879:0x866108da49fcd046!8m2!3d40.7635480!4d-73.9717310!16s%2Fg%2F11dztqgn44!19sChIJedhn9exYwokRRtD8SdoIYYY?authuser=0&hl=en&rclk=1",40.763548,-73.971731,"ChIJedhn9exYwokRRtD8SdoIYYY","US","","[""In-store pickup"",""In-store shopping"",""Onsite services"",""No delivery"",""No same-day delivery""]","null","","Shoestore"
"BAL███IAG███","Shoe store","Sak███611███h A█████████ork████████████","https://www.balenciaga.com/en-us/storelocator/newyork-saks","+12███534███","High-end designer fashion & accessories. Luxury fashion brand for clothing, shoes, objects & accessories for women & men.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Open ⋅ Closes 8 PM",39,4.3,"https://lh5.googleusercontent.com/p/AF1QipOB1QVhxtVxnvUk09qEDNDzFBbBi0kqKBluw3Jb=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJryKowxpZwokRWO7IFa5LHts&q=Shoe+Store,+BALENCIAGA+620MadisonAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/BALENCIAGA/data=!4m7!3m6!1s0x89c2591ac3a822af:0xdb1e4bae15c8ee58!8m2!3d40.7581333!4d-73.9771972!16s%2Fg%2F11h5p_66r7!19sChIJryKowxpZwokRWO7IFa5LHts?authuser=0&hl=en&rclk=1",40.7581333,-73.9771972,"ChIJryKowxpZwokRWO7IFa5LHts","US","","[""In-store shopping"",""Onsite services"",""No delivery"",""No same-day delivery""]","null","","Shoestore"
"Shi███","Women's clothing store","248███roa███y, █████████ NY█████████","http://shishiboutique.com/","+16███924███","Women's boutique for trendy casualwear. Contemporary women's boutique selling a selection of trendy, relaxed casualwear.","{""Friday"":""12–7 PM"",""Monday"":""12–7 PM"",""Saturday"":""12–6 PM"",""Sunday"":""12–5 PM"",""Thursday"":""12–7 PM"",""Tuesday"":""12–7 PM"",""Wednesday"":""12–7 PM""}","Closed ⋅ Opens 12 PM Tue",24,5,"https://lh5.googleusercontent.com/p/AF1QipPOnaZP8ZMwuJQmEVxgVfMRpzl2FgnSBnzNOc62=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJcZCLkYJYwokR2tCk9J3IKnk&q=Womeclothingstore,+dressbarn+61-38190thStQueen+NY+11365,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Shishi/data=!4m7!3m6!1s0x89c25882918b9071:0x792ac89df4a4d0da!8m2!3d40.7922799!4d-73.9731712!16s%2Fg%2F1tf3cg0b!19sChIJcZCLkYJYwokR2tCk9J3IKnk?authuser=0&hl=en&rclk=1",40.7922799,-73.9731712,"ChIJcZCLkYJYwokR2tCk9J3IKnk","US","","[""Small business""]","null","","Womeclothingstore"
"CITE","Furniture store","152███ost███St,█████████, N█████████","http://www.citenyc.com/","+12███317███","Showroom for chic designer furniture. Stylish showroom featuring modern designer furniture, lighting, rugs, art & home accessories.","{""Friday"":""11 AM–6 PM"",""Monday"":""11 AM–6 PM"",""Saturday"":""11 AM–6 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""11 AM–6 PM"",""Tuesday"":""11 AM–6 PM"",""Wednesday"":""11 AM–6 PM""}","Closed ⋅ Opens 11 AM Tue",28,3.9,"https://lh5.googleusercontent.com/p/AF1QipMD4zlppVeTwZjraOQnPFTIHuqaLsyLjHeeYb6W=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJp3tNtotZwokRBHVLk5Jbf6Q&q=Furniture+Store,+IndustryWest14CrosbyStNew+York+NY+10013,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/CITE/data=!4m7!3m6!1s0x89c2598bb64d7ba7:0xa47f5b92934b7504!8m2!3d40.7261046!4d-73.9993805!16s%2Fg%2F1pt_s8252!19sChIJp3tNtotZwokRBHVLk5Jbf6Q?authuser=0&hl=en&rclk=1",40.7261046,-73.9993805,"ChIJp3tNtotZwokRBHVLk5Jbf6Q","US","","[""Identifies as women-owned"",""Small business""]","null","","Furniturestore"
"A.P███","Clothing store","131███rce███t, █████████ NY█████████","http://www.apc-us.com/","+12███669███","","{""Friday"":""11 AM–7:30 PM"",""Monday"":""11 AM–7:30 PM"",""Saturday"":""11 AM–7:30 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7:30 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM Tue",92,4.6,"https://lh5.googleusercontent.com/p/AF1QipOwRQ9Ssn6g75ObnL29GqElPrM8_ZhVoe5dW9BI=w408-h272-k-no","https://search.google.com/local/reviews?placeid=ChIJP88b7I5ZwokRB0n_9bgcLHw&q=Clothing+Store,+A.P.C.267West4thStreet+New+York+NY+10014,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/A.P.C./data=!4m7!3m6!1s0x89c2598eec1bcf3f:0x7c2c1cb8f5ff4907!8m2!3d40.7243399!4d-73.9990674!16s%2Fg%2F1tfgf4ft!19sChIJP88b7I5ZwokRB0n_9bgcLHw?authuser=0&hl=en&rclk=1",40.7243399,-73.9990674,"ChIJP88b7I5ZwokRB0n_9bgcLHw","US","$$$","[""Onsite services""]","null","","Clothingstore"
"Tot███Wir███ss","Cell phone store","501███125███St,█████████, N█████████","https://www.totalwireless.com/stores/ny/new-york/501-w-125th-st","+12███665███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Closed ⋅ Opens 10 AM",1,3,"https://lh5.googleusercontent.com/p/AF1QipMQnSUQlVn8KnY9P9ilKvuH1vHBDmjABLulg89q=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ-TPDrzv3wokRO2uBXjOcIV8&q=Cellphone+Store,+TotalbyVerizon+13000NW7thAveMiamiFL33168,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Total%20Wireless/data=!4m7!3m6!1s0x89c2f73bafc333f9:0x5f219c335e816b3b!8m2!3d40.8138612!4d-73.9563658!16s%2Fg%2F11vj_tgs6g!19sChIJ-TPDrzv3wokRO2uBXjOcIV8?authuser=0&hl=en&rclk=1",40.8138612,-73.9563658,"ChIJ-TPDrzv3wokRO2uBXjOcIV8","US","","[""Onsite services""]","null","","Cellphonestore"
"Ram███roo███","Women's clothing store","104███adi███ Av█████████rk,████████████","http://ramybrook.com/?utm_source=Google+My+Business+NY&utm_medium=Google+My+Business+NY","+16███221███","","{""Friday"":""10 AM–6 PM"",""Monday"":""10 AM–6 PM"",""Saturday"":""10 AM–6 PM"",""Sunday"":""12–6 PM"",""Thursday"":""10 AM–6 PM"",""Tuesday"":""10 AM–6 PM"",""Wednesday"":""10 AM–6 PM""}","Closed ⋅ Opens 10 AM Tue",13,3.9,"https://lh5.googleusercontent.com/p/AF1QipMcdf6T8NEdq0vgFPQHFxflaNTTXHnspwi-4WB9=w408-h493-k-no","https://search.google.com/local/reviews?placeid=ChIJ2f50iUpZwokR_olEJLRj2gs&q=Clothing+Store,+IROParis1013MadisonAveNew+York+NY+10075,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Ramy%20Brook/data=!4m7!3m6!1s0x89c2594a8974fed9:0xbda63b4244489fe!8m2!3d40.7767883!4d-73.9619965!16s%2Fg%2F11h_8218lq!19sChIJ2f50iUpZwokR_olEJLRj2gs?authuser=0&hl=en&rclk=1",40.7767883,-73.9619965,"ChIJ2f50iUpZwokR_olEJLRj2gs","US","","[""Curbside pickup"",""Delivery"",""In-store shopping"",""Same-day delivery""]","null","","Clothingstore"
"Mat███ss ███m W█████████ He██████","Mattress store","611███5 W███1st█████████Yor████████████","https://www.mattressfirm.com/en-us/stores/ny/new-york/167033/?&utm_source=Google%20My%20Business&utm_medium=organic&utm_campaign=GMB&utm_term=new%20york%20ny&utm_kxconfid=uflnw2ovk","+19███210███","Source selling branded mattresses. Chain retailer selling a wide array of branded spring, memory foam & adjustable mattresses.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Open ⋅ Closes 8 PM",261,4.9,"https://lh5.googleusercontent.com/p/AF1QipM74Cj_foQ36FE3OutNCbOW6ku6u1ndqEpxcIrv=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJYbF1SR70wokRwbUamJWX84I&q=Mattressstore,+MattressFirm86thStreet324East86thStNewYorkNY10028,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mattress%20Firm%20Washington%20Heights/data=!4m7!3m6!1s0x89c2f41e4975b161:0x82f39795981ab5c1!8m2!3d40.8498010!4d-73.9342092!16s%2Fg%2F1tfcjpvj!19sChIJYbF1SR70wokRwbUamJWX84I?authuser=0&hl=en&rclk=1",40.849801,-73.9342092,"ChIJYbF1SR70wokRwbUamJWX84I","US","$","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Mattressstore"
"Bal███s U███Inc███","Clothing store","249███125███St,█████████, N█████████","https://ballersharlem.com/","+12███657███","","{""Friday"":""9:30 AM–8 PM"",""Monday"":""9:30 AM–8 PM"",""Saturday"":""9:30 AM–8 PM"",""Sunday"":""10:30 AM–6:30 PM"",""Thursday"":""9:30 AM–8 PM"",""Tuesday"":""9:30 AM–8 PM"",""Wednesday"":""9:30 AM–8 PM""}","Closed ⋅ Opens 9:30 AM Tue",15,4.3,"https://lh5.googleusercontent.com/p/AF1QipP8JrSThr6zYvoByeJouvXe6DCb9cIuRqnC5Wk=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJd4eS0hL2wokR6Cq1zKU8cFc&q=Clothing+Store,+Harlem+243W145thStNewYorkNY10039,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Ballers%20USA%20Inc/data=!4m7!3m6!1s0x89c2f612d2928777:0x57703ca5ccb52ae8!8m2!3d40.8099515!4d-73.9499062!16s%2Fg%2F1v2jdvjv!19sChIJd4eS0hL2wokR6Cq1zKU8cFc?authuser=0&hl=en&rclk=1",40.8099515,-73.9499062,"ChIJd4eS0hL2wokR6Cq1zKU8cFc","US","","[""Small business""]","null","","Clothingstore"
"Acn███tud███ Ho█████████eet███","Clothing store","54-███8th███e, █████████ NY█████████","http://www.acnestudios.com/","+16███699███","Upscale designer fashion for men & women. Stockholm-based fashion house's high-end apparel, footwear & accessories for men & women.","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Open ⋅ Closes 7 PM",43,4.6,"https://lh5.googleusercontent.com/p/AF1QipP0a2Yjx_QCNaaMKizW7DlGXduB7qb8YgXMszyu=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJOb4SLb5ZwokRTDwYp0n5xeg&q=Clothing+Store,+AcneStudiosHoratioStreet54-608thAve+NewYork+Y10014,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Acne%20Studios%20Horatio%20Street/data=!4m7!3m6!1s0x89c259be2d12be39:0xe8c5f949a7183c4c!8m2!3d40.7385883!4d-74.0034409!16s%2Fg%2F11c3v4jyr2!19sChIJOb4SLb5ZwokRTDwYp0n5xeg?authuser=0&hl=en&rclk=1",40.7385883,-74.0034409,"ChIJOb4SLb5ZwokRTDwYp0n5xeg","US","","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Clothingstore"
"Sti███ard███ St██████","Jewelry store","580███h A███Sui█████████ew ███████████████","https://stienhardt.com/","+19███096███","","{""Friday"":""10 AM–4 PM"",""Monday"":""10 AM–4 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 AM–4 PM"",""Tuesday"":""10 AM–4 PM"",""Wednesday"":""10 AM–4 PM""}","Closed ⋅ Opens 10 AM Tue",64,4.9,"https://lh5.googleusercontent.com/p/AF1QipOv_gT4MxB-WWUsXjBAlm_W14OivNyo8jRRWjYT=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJZVy-MNVZwokRSi5VRGqdaMA&q=Jewelry+Store,+Stienhardt+%26+Stones+15W47thStSuite1405BNewYorkNY+10036,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stienhardt+%26+Stones/@40.7570036,-73.9787576,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259d530be5c65:0xc0689d6a44552e4a!8m2!3d40.7570036!4d-73.9787576!16s%2Fg%2F11kc0_gz_y?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7570036,-73.9787576,"ChIJZVy-MNVZwokRSi5VRGqdaMA","US","","[""Delivery"",""Onsite services""]","null","","Jewelrystore"
"Mal███oo ███al ██████","Pet store","42 ███nin███t, █████████ NY█████████","","","","null","",0,0,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YHiSo7L_lcTpkncZBHfzsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.94154&pitch=0&thumbfov=100","","https://www.google.com/maps/place/Maltipoo%20Local%20Sales/data=!4m7!3m6!1s0x89c259a1acd619db:0x8ee60949b8bae778!8m2!3d40.7290475!4d-74.0041034!16s%2Fg%2F11kbtl8_y8!19sChIJ2xnWrKFZwokReOe6uEkJ5o4?authuser=0&hl=en&rclk=1",40.7290475,-74.0041034,"ChIJ2xnWrKFZwokReOe6uEkJ5o4","US","","[""No wheelchair accessible parking lot""]","null","","Petstore"
"Bri███Bol███ Je██████","Jewelry store","The███nt,███ Ca█████████ew ███████████████","http://brittbolton.com/","+12███202███","","{""Friday"":""12–8 PM"",""Monday"":""12–6 PM"",""Saturday"":""12–8 PM"",""Sunday"":""12–6 PM"",""Thursday"":""12–8 PM"",""Tuesday"":""12–8 PM"",""Wednesday"":""12–8 PM""}","Closed ⋅ Opens 12 PM Tue",13,5,"https://lh5.googleusercontent.com/p/AF1QipPOiVOnT021eFlY9mei3Lmr6T04jXFBm2k15zGJ=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJm2JV519ZwokR7VqRRyDDD7s&q=Jewelry+Store,+Britt+Bolton+Jewelry+242+Grand+St&authuser=0&hl=en&gl=US","",40.7146536,-73.9906014,"ChIJm2JV519ZwokR7VqRRyDDD7s","US","","[""Identifies as women-owned"",""Small business""]","null","","Jewelrystore"
"Oly███c J███lry██████","Jewelry store","62 ███7th███ ro█████████ew ███████████████","","+12███687███","","null","",2,5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7oxQXHHleqw6S2zqYGOyoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.09262&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJ9XTrDP9YwokRCJj_r57SfO8&q=Jeweler,+Olympics+Jewelry+625+SKillS&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Olympic+Jewelry+Inc/@40.7576382,-73.9811672,17z/data=!3m1!4b1!4m6!3m5!1s0x89c258ff0ceb74f5:0xef7cd29eafff9808!8m2!3d40.7576382!4d-73.9811672!16s%2Fg%2F1tds7m4s?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7576382,-73.9811672,"ChIJ9XTrDP9YwokRCJj_r57SfO8","US","","[""Small business""]","null","","Jeweler"
"ZIM███MAN███adi█████████e","Clothing store","900███dis███Ave█████████k, █████████","https://www.zimmermann.com/","+12███868███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–6:30 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""10 AM–6:30 PM"",""Tuesday"":""10 AM–6:30 PM"",""Wednesday"":""10 AM–6:30 PM""}","Closed ⋅ Opens 10 AM Tue",10,3.8,"https://lh5.googleusercontent.com/p/AF1QipMFbA0QiHISaeKm-wowa6k8JuX92-3vJq7kw-P0=w408-h272-k-no","https://search.google.com/local/reviews?placeid=ChIJlad7NaxZwokR2BhtEqQBqu8&q=Clothing+Store,+SidMashburn%26AnnMashburn926MadisonAveNew+York+NY+10021,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/ZIMMERMANN%20Madison%20Avenue/data=!4m7!3m6!1s0x89c259ac357ba795:0xefaa01a4126d18d8!8m2!3d40.7723883!4d-73.9652857!16s%2Fg%2F11fmdmgdl3!19sChIJlad7NaxZwokR2BhtEqQBqu8?authuser=0&hl=en&rclk=1",40.7723883,-73.9652857,"ChIJlad7NaxZwokR2BhtEqQBqu8","US","","[""Onsite services""]","null","","Clothingstore"
"Tra███ind███","Electronics store","76 ███ous███ St█████████k, █████████","http://tradewindsappliances.com/","+16███589███","","{""Friday"":""8:30 AM–8 PM"",""Monday"":""8:30 AM–8 PM"",""Saturday"":""9:30 AM–9:30 PM"",""Sunday"":""9:30 AM–9:30 PM"",""Thursday"":""8:30 AM–8 PM"",""Tuesday"":""8:30 AM–8 PM"",""Wednesday"":""8:30 AM–8 PM""}","Open ⋅ Closes 8 PM",0,0,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdjtlfDj6kSYSjm5e0IASQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.1335&pitch=0&thumbfov=100","","https://www.google.com/maps/place/Tradewinds/@40.7245744,-73.9932475,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259850ad712e5:0x2bf41d0044c7245c!8m2!3d40.7245744!4d-73.9932475!16s%2Fg%2F11vr568xpj?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMS4xIKXMDSoASAFQAw%3D%3D",40.7245744,-73.9932475,"ChIJ5RLXCoVZwokRXCTHRAAd9Cs","US","","null","null","","Electronicsstore"
