Name,Address,Latitude,Longitude,Income,Density,Traffic
Marshalls,"2501 Grand Concourse, The Bronx",40.8627052,-73.8973855,34894.0,3037.914691943128,3.0030206919431284
Marshalls,"4211 Broadway Ste W2.2, New York",40.8488388,-73.9382711,54717.0,8370.925110132159,8.316208110132159
DII Deals & Discounts,"4086 Broadway, New York",40.8444452,-73.9386639,54717.0,8370.925110132159,8.316208110132159
Lot-Less,"55-45 Broadway, The Bronx",40.8783184,-73.9056097,34894.0,3037.914691943128,3.0030206919431284
Itemacy,"56 East 184th Street #16, The Bronx",40.8600467,-73.9014905,34894.0,3037.914691943128,3.0030206919431284
T.J. Maxx,"171 West 230th Street, The Bronx",40.8771138,-73.90510689999999,34894.0,3037.914691943128,3.0030206919431284
New York Department Store,"571 West 182nd Street, New York",40.849805,-73.93279129999999,54717.0,8370.925110132159,8.316208110132159
Target,"602 West 181st Street, New York",40.8493569,-73.9342023,54717.0,8370.925110132159,8.316208110132159
King Department Store,"571 West 188th Street, New York",40.85362419999999,-73.9300737,54717.0,8370.925110132159,8.316208110132159
Mundo Dept. Store,"104 Sherman Avenue, New York",40.86403960000001,-73.9252138,34894.0,3037.914691943128,3.0030206919431284
Extreme Department Store,"88 Featherbed Lane, The Bronx",40.8459582,-73.9184867,41636.0,3470.165876777251,3.428529876777251
207 Loco Hot Deals,"565 West 207th Street, New York",40.86654,-73.9196778,34894.0,3037.914691943128,3.0030206919431284
DII,"4950 Broadway, New York",40.8676692,-73.92041309999999,34894.0,3037.914691943128,3.0030206919431284
2NICE Department,"1793 Jerome Avenue, The Bronx",40.8492328,-73.9115947,34894.0,3037.914691943128,3.0030206919431284
2nice Department Store,"1793 Jerome Avenue, The Bronx",40.8492328,-73.9115947,34894.0,3037.914691943128,3.0030206919431284
Sama Department Store,"2458 Grand Concourse, The Bronx",40.8610953,-73.89750029999999,34894.0,3037.914691943128,3.0030206919431284
Burlington,"2503 Grand Concourse, The Bronx",40.8627747,-73.89734829999999,34894.0,3037.914691943128,3.0030206919431284
Target,"215 East Fordham Road, The Bronx",40.8624868,-73.8961046,37648.0,3300.6161137440754,3.262968113744076
Cee & Cee Department Store,"331 East Fordham Road, The Bronx",40.86215899999999,-73.89322589999999,37648.0,3300.6161137440754,3.262968113744076
Sama Department Store,"3 East Kingsbridge Road, The Bronx",40.8675112,-73.8969973,37648.0,3300.6161137440754,3.262968113744076
Loco hot deals,"59 East Kingsbridge Road, The Bronx",40.866988,-73.8958407,37648.0,3300.6161137440754,3.262968113744076
Burlington,"2543-61 Webster Avenue, The Bronx",40.8623894,-73.8910131,37648.0,3300.6161137440754,3.262968113744076
T.J. Maxx,"1 Fordham Plaza, The Bronx",40.8605059,-73.8902992,37648.0,3300.6161137440754,3.262968113744076
Williamsbridge Department Store Corp.,"2430 Williamsbridge Road, The Bronx",40.8617553,-73.8573074,57394.0,2683.2227488151657,2.6258287488151657
Shopdecimals,"675 East 213th Street 1st floor, The Bronx",40.8795439,-73.86570460000002,61528.0,3610.0473933649287,3.548519393364929
JCPenney,"100 Baychester Avenue, The Bronx",40.8647649,-73.8263809,61528.0,3610.0473933649287,3.548519393364929
Marshalls,"352 Baychester Avenue, The Bronx",40.8684064,-73.829878,61528.0,3610.0473933649287,3.548519393364929
Macy's,"250 Baychester Avenue, The Bronx",40.8628634,-73.82805739999999,61528.0,3610.0473933649287,3.548519393364929
Sunglass Hut at Macy's,"250 Baychester Avenue, The Bronx",40.8628699,-73.82804879999999,61528.0,3610.0473933649287,3.548519393364929
Burlington,"350 Baychester Avenue, The Bronx",40.8685976,-73.82903329999999,61528.0,3610.0473933649287,3.548519393364929
Telco Stores,"3959 White Plains Road, The Bronx",40.88736599999999,-73.86095159999999,61528.0,3610.0473933649287,3.548519393364929
Sammys Department Super Store,United States,40.891677,-73.858093,61528.0,3610.0473933649287,3.548519393364929
HomeGoods,"861 Pelham Parkway, Pelham",40.890846,-73.8207991,61528.0,3610.0473933649287,3.548519393364929
Marshalls,"849 Pelham Parkway, Pelham Manor",40.8914791,-73.8207999,61528.0,3610.0473933649287,3.548519393364929
Marshalls,"465 U.S. 46, Totowa",40.895315,-74.2310991,113828.0,9210.748898678414,9.096920898678414
Marshalls,"301 Main Street, Paterson",40.91518,-74.1731707,113828.0,9210.748898678414,9.096920898678414
Ninety Nine Center Store,"424 Market Street, Paterson",40.913431,-74.1605889,113828.0,9210.748898678414,9.096920898678414
Macy's,"1100 Willowbrook Mall, Wayne",40.89031479999999,-74.2578829,84978.0,3965.46255506608,3.88048455506608
Macy's Furniture Gallery,"200 U.S. 46, Wayne",40.8924019,-74.25664069999999,84978.0,3965.46255506608,3.88048455506608
T.J. Maxx,"215 U.S. 46, Totowa",40.89466609999999,-74.2273266,113828.0,9210.748898678414,9.096920898678414
HomeGoods,"6 Willowbrook Boulevard, Wayne",40.89004000000001,-74.25101,84978.0,3965.46255506608,3.88048455506608
Burlington,"77 Willowbrook Boulevard, Wayne",40.8867775,-74.25231099999999,84978.0,3965.46255506608,3.88048455506608
Nordstrom Rack,"141 New Jersey 23, Wayne",40.8904947,-74.25410269999999,84978.0,3965.46255506608,3.88048455506608
Costco Wholesale,"149 New Jersey 23, Wayne",40.8900821,-74.25488920000001,84978.0,3965.46255506608,3.88048455506608
Union Super Store,"398 Union Avenue, Paterson",40.9206353,-74.18580949999999,113828.0,9210.748898678414,9.096920898678414
Macy's,"Willowbrook Mall, Wayne",40.8903151,-74.2579317,84978.0,3965.46255506608,3.88048455506608
Forman Mills,"670 Union Boulevard, Totowa",40.893899,-74.2242354,113828.0,9210.748898678414,9.096920898678414
Dollar Wonder,"292 Main Street, Paterson",40.915174,-74.173751,113828.0,9210.748898678414,9.096920898678414
Homesense,"465 U.S. 46, Totowa",40.8955548,-74.2328004,113828.0,9210.748898678414,9.096920898678414
Burlington,"301 Main Street Units #128 & 310, Paterson",40.9151781,-74.17318089999999,113828.0,9210.748898678414,9.096920898678414
Future Foil Inc,"295 Governor Street, Paterson",40.92217309999999,-74.1560343,113828.0,9210.748898678414,9.096920898678414
Westfield Garden State Plaza,"One Garden State Plaza Parkway, Paramus",40.91817289999999,-74.076331,54717.0,8370.925110132159,8.316208110132159
Target,"900 Bergen Town Center, Paramus",40.9163472,-74.061223,54717.0,8370.925110132159,8.316208110132159
Macy's,"500 Garden State Plaza Boulevard, Paramus",40.9170566,-74.075484,54717.0,8370.925110132159,8.316208110132159
Kohl's,"200 Bergen Town Center, Paramus",40.9150095,-74.0576904,54717.0,8370.925110132159,8.316208110132159
Nordstrom Rack,"510 Bergen Town Center, Paramus",40.915566,-74.058238,54717.0,8370.925110132159,8.316208110132159
Macy's Furniture Gallery,"275 Route 4, Paramus",40.91487900000001,-74.046802,54717.0,8370.925110132159,8.316208110132159
Marshalls,"100 Bergen Town Center, Paramus",40.91447489999999,-74.05662319999999,54717.0,8370.925110132159,8.316208110132159
Sunglass Hut at Macy's,"500 Garden State Plaza Boulevard, Paramus",40.9170553,-74.0754937,54717.0,8370.925110132159,8.316208110132159
Macy's Mattress Department,"500 Garden State Plaza Boulevard, Paramus",40.91728249999999,-74.0751748,54717.0,8370.925110132159,8.316208110132159
Nordstrom,"501 Garden State Plaza Boulevard, Paramus",40.9198404,-74.0756097,54717.0,8370.925110132159,8.316208110132159
HomeGoods,"200B Bergen Town Center, Paramus",40.91509819999999,-74.05747509999999,54717.0,8370.925110132159,8.316208110132159
Burlington,"180 Bergen Town Center, Paramus",40.91495219999999,-74.0592904,54717.0,8370.925110132159,8.316208110132159
Target,"630 Main Street, Hackensack",40.8991912,-74.03900879999999,54717.0,8370.925110132159,8.316208110132159
Bloomingdale's,"The Shops at Riverside, 400 Hackensack Avenue, Hackensack",40.9065233,-74.031136,54717.0,8370.925110132159,8.316208110132159
Brooks Brothers,"390 Hackensack Avenue, Hackensack",40.9052237,-74.03030559999999,54717.0,8370.925110132159,8.316208110132159
Solène,"1438 Queen Anne Road, Teaneck",40.90251799999999,-74.004809,54717.0,8370.925110132159,8.316208110132159
Super Dollar Store,"101 West Palisade Avenue, Englewood",40.896575,-73.9788411,54717.0,8370.925110132159,8.316208110132159
Macy's,"800 Central Park Avenue Ste 1, Yonkers",40.92868199999999,-73.855576,61528.0,3610.0473933649287,3.548519393364929
Marshalls,"750 Central Park Avenue, Yonkers",40.9249277,-73.85658389999999,61528.0,3610.0473933649287,3.548519393364929
T.J. Maxx,"750 Central Park Avenue, Yonkers",40.9259671,-73.8549124,61528.0,3610.0473933649287,3.548519393364929
HomeGoods,"750 Central Park Avenue, Yonkers",40.9256883,-73.8553639,61528.0,3610.0473933649287,3.548519393364929
Sunglass Hut at Macy's,"800 Central Park Avenue, Yonkers",40.9283335,-73.855674,61528.0,3610.0473933649287,3.548519393364929
Burlington,"750 Central Park Avenue, Yonkers",40.92593859999999,-73.8553912,61528.0,3610.0473933649287,3.548519393364929
Target,"500 East Sandford Boulevard, Mount Vernon",40.9004856,-73.81848169999999,61528.0,3610.0473933649287,3.548519393364929
Costco Wholesale,"1 Industrial Lane, New Rochelle",40.89634900000001,-73.7945562,61528.0,3610.0473933649287,3.548519393364929
T.J. Maxx,"600 East Sandford Boulevard, Mount Vernon",40.901793,-73.817999,61528.0,3610.0473933649287,3.548519393364929
Jds department store inc,"Jds Department Store Inc, 3915 Dyre Avenue, The Bronx",40.89371669999999,-73.82916929999999,61528.0,3610.0473933649287,3.548519393364929
Target,"9005 Xavier Drive, Yonkers",40.9280105,-73.85170029999999,61528.0,3610.0473933649287,3.548519393364929
Marshalls & HomeGoods,"200 Petersville Road, New Rochelle",40.9229986,-73.7726003,61528.0,3610.0473933649287,3.548519393364929
Burlington,"7 Wayne Hills Mall, Wayne",40.96207080000001,-74.2403198,113828.0,9210.748898678414,9.096920898678414
Burlington,"651 New Jersey 17 Suite 2, Paramus",40.96414939999999,-74.07836150000001,62243.0,2410.687203791469,2.348444203791469
T.J. Maxx,"34 East Ridgewood Avenue, Paramus",40.9654688,-74.0754951,62243.0,2410.687203791469,2.348444203791469
HomeGoods,"651 New Jersey 17, Paramus",40.96466329999999,-74.0784211,62243.0,2410.687203791469,2.348444203791469
Marshalls,"545 New Jersey 17, Paramus",40.9577743,-74.07575729999999,62243.0,2410.687203791469,2.348444203791469
Macy's,"100 Paramus Park Mall, Paramus",40.958395,-74.069194,62243.0,2410.687203791469,2.348444203791469
Sunglass Hut at Macy's,"100 Paramus Park, Paramus",40.95658599999999,-74.06863799999999,62243.0,2410.687203791469,2.348444203791469
Homesense,"404 New Jersey 17, Paramus",40.9484725,-74.0707499,62243.0,2410.687203791469,2.348444203791469
Marshalls,"550 Kinderkamack Road, Emerson",40.9813946,-74.0261148,62243.0,2410.687203791469,2.348444203791469
Target,"29 Vervalen Street, Closter",40.9714031,-73.9573817,62243.0,2410.687203791469,2.348444203791469
HomeGoods,"38 Vervalen Street, Closter",40.9709991,-73.9567873,62243.0,2410.687203791469,2.348444203791469
Costco Wholesale,"20 Stew Leonard Drive, Yonkers",40.9747461,-73.86173529999999,62243.0,2410.687203791469,2.348444203791469
T.J. Maxx,"35 Fitzgerald Street, Yonkers",40.96694189999999,-73.8574454,62243.0,2410.687203791469,2.348444203791469
Kohl's,"2350 Central Park Avenue, Yonkers",40.97755139999999,-73.8288571,61528.0,3610.0473933649287,3.548519393364929
Burlington,"2500 Central Park Avenue, Yonkers",40.9823893,-73.8266794,61528.0,3610.0473933649287,3.548519393364929
Marshalls,"2490 Central Park Avenue, Yonkers",40.9813118,-73.8253203,61528.0,3610.0473933649287,3.548519393364929
Homesense,"2490 Central Park Avenue, Yonkers",40.98152829999999,-73.8251155,61528.0,3610.0473933649287,3.548519393364929
